Name;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales
NBA Live 06;MICROSOFT;2005;Sports;Electronic Arts;0,27;0;0;0,02;0,29
NBA Live 06;MICROSOFT;2005;Sports;Electronic Arts;0,57;0,04;0;0,03;0,64
NBA Live 06;NINTENDO;2005;Sports;Electronic Arts;0,25;0,07;0;0,01;0,33
MVP Baseball 2005;MICROSOFT;2005;Sports;Electronic Arts;0,7;0,2;0;0,03;0,94
MVP Baseball 2005;NINTENDO;2005;Sports;Electronic Arts;0,25;0,07;0;0,01;0,33
MVP Baseball 2005;SONY;2005;Sports;Electronic Arts;1,26;0,07;0;0,21;1,54
Madden NFL 06;MICROSOFT;2005;Sports;Electronic Arts;1,75;0,03;0;0,08;1,86
Madden NFL 06;NINTENDO;2005;Sports;Electronic Arts;0,44;0,11;0;0,02;0,57
Madden NFL 06;SONY;2005;Sports;Electronic Arts;3,98;0,26;0,01;0,66;4,91
FIFA Street;MICROSOFT;2005;Sports;Electronic Arts;0,08;0,02;0;0;0,1
FIFA Street;NINTENDO;2005;Sports;Electronic Arts;0,04;0,01;0;0;0,06
FIFA Street;SONY;2005;Sports;Electronic Arts;0,15;0,12;0;0,04;0,31
FIFA Soccer 06;MICROSOFT;2005;Sports;Electronic Arts;0,29;0,38;0;0,01;0,68
FIFA Soccer 06;SONY;2005;Sports;Electronic Arts;0,78;2,55;0,04;0,84;4,21
FIFA 06: Road to FIFA World Cup;MICROSOFT;2005;Sports;Electronic Arts;0,11;0,02;0,01;0,01;0,15
FIFA 06 Soccer;NINTENDO;2005;Sports;Electronic Arts;0,11;0,03;0;0;0,14
UEFA Euro 2004: Portugal;MICROSOFT;2004;Sports;Electronic Arts;0,04;0,01;0;0;0,05
UEFA Euro 2004: Portugal;SONY;2004;Sports;Electronic Arts;0,07;0,05;0;0,02;0,14
Tiger Woods PGA Tour 2005;MICROSOFT;2004;Sports;Electronic Arts;0,64;0,18;0;0,03;0,85
Tiger Woods PGA Tour 2005;NINTENDO;2004;Sports;Electronic Arts;0,1;0,03;0;0;0,14
Tiger Woods PGA Tour 2005;PC;2004;Sports;Electronic Arts;0;0,01;0;0;0,01
Tiger Woods PGA Tour 2005;SONY;2004;Sports;Electronic Arts;1,03;0,32;0;0,09;1,44
NHL 2005;MICROSOFT;2004;Sports;Electronic Arts;0,12;0,03;0;0,01;0,16
NHL 2005;NINTENDO;2004;Sports;Electronic Arts;0,05;0,01;0;0;0,07
NHL 2005;SONY;2004;Sports;Electronic Arts;0,22;0,17;0;0,06;0,45
NFL Street 2;MICROSOFT;2004;Sports;Electronic Arts;0,36;0,11;0;0,02;0,48
NFL Street 2;NINTENDO;2004;Sports;Electronic Arts;0,15;0,04;0;0,01;0,2
NFL Street 2;SONY;2004;Sports;Electronic Arts;0,79;0,62;0;0,21;1,61
NFL Street;MICROSOFT;2004;Sports;Electronic Arts;0,49;0,15;0;0,02;0,66
NFL Street;NINTENDO;2004;Sports;Electronic Arts;0,27;0,07;0;0,01;0,35
NFL Street;SONY;2004;Sports;Electronic Arts;1,15;0,08;0;0,19;1,42
NCAA March Madness 2005;MICROSOFT;2004;Sports;Electronic Arts;0,21;0,06;0;0,01;0,28
NCAA March Madness 2005;SONY;2004;Sports;Electronic Arts;0,44;0,02;0;0,07;0,53
NCAA Football 2005;MICROSOFT;2004;Sports;Electronic Arts;0,63;0,02;0;0,03;0,68
NCAA Football 2005;NINTENDO;2004;Sports;Electronic Arts;0,17;0,04;0;0,01;0,22
NCAA Football 2005;SONY;2004;Sports;Electronic Arts;1,32;0,09;0;0,22;1,62
NBA Live 2005;MICROSOFT;2004;Sports;Electronic Arts;0,81;0,05;0;0,04;0,9
NBA Live 2005;NINTENDO;2004;Sports;Electronic Arts;0,35;0,09;0;0,01;0,45
NBA Live 2005;SONY;2004;Sports;Electronic Arts;2,03;0,21;0;0,35;2,59
MVP Baseball 2004;MICROSOFT;2004;Sports;Electronic Arts;0,44;0,13;0;0,02;0,59
MVP Baseball 2004;NINTENDO;2004;Sports;Electronic Arts;0,2;0,05;0;0,01;0,26
MVP Baseball 2004;SONY;2004;Sports;Electronic Arts;1,1;0,06;0;0,18;1,34
Madden NFL 2005;MICROSOFT;2004;Sports;Electronic Arts;1,61;0,03;0;0,08;1,72
Madden NFL 2005;NINTENDO;2004;Sports;Electronic Arts;0,54;0,14;0;0,02;0,7
Madden NFL 2005;SONY;2004;Sports;Electronic Arts;4,18;0,26;0,01;0,08;4,53
FIFA Soccer 2005;MICROSOFT;2004;Sports;Electronic Arts;0,33;0,6;0;0,04;0,97
FIFA Soccer 2005;NINTENDO;2004;Sports;Electronic Arts;0,11;0,03;0;0;0,14
FIFA Soccer 2005;SONY;2004;Sports;Electronic Arts;0,58;2,48;0,04;0,59;3,7
Tiger Woods PGA Tour 2004;MICROSOFT;2003;Sports;Electronic Arts;0,47;0,13;0;0,02;0,62
Tiger Woods PGA Tour 2004;NINTENDO;2003;Sports;Electronic Arts;0,12;0,03;0;0;0,16
Tiger Woods PGA Tour 2004;SONY;2003;Sports;Electronic Arts;1,18;0,34;0;0,1;1,63
SSX 3;MICROSOFT;2003;Sports;Electronic Arts;0,29;0,08;0;0,01;0,39
SSX 3;NINTENDO;2003;Sports;Electronic Arts;0,29;0,08;0;0,01;0,38
SSX 3;SONY;2003;Sports;Electronic Arts;0,93;0,52;0;0,22;1,67
Rugby 2004;SONY;2003;Sports;Electronic Arts;0,11;0,08;0;0,03;0,22
NHL 2004;MICROSOFT;2003;Sports;Electronic Arts;0,13;0,04;0;0,01;0,18
NHL 2004;NINTENDO;2003;Sports;Electronic Arts;0,08;0,02;0;0;0,1
NHL 2004;SONY;2003;Sports;Electronic Arts;0,47;0,37;0;0,12;0,97
NCAA March Madness 2004;MICROSOFT;2003;Sports;Electronic Arts;0,18;0,05;0;0,01;0,24
NCAA March Madness 2004;SONY;2003;Sports;Electronic Arts;0,5;0,39;0;0,13;1,03
NCAA Football 2004;MICROSOFT;2003;Sports;Electronic Arts;0,4;0,02;0;0,02;0,43
NCAA Football 2004;NINTENDO;2003;Sports;Electronic Arts;0,12;0,03;0;0;0,15
NCAA Football 2004;SONY;2003;Sports;Electronic Arts;1,35;0,09;0;0,23;1,67
NBA Street Vol. 2;MICROSOFT;2003;Sports;Electronic Arts;0,62;0,04;0;0,02;0,68
NBA Street Vol. 2;SONY;2003;Sports;Electronic Arts;1,69;0,2;0;0,06;1,95
NBA Live 2004;MICROSOFT;2003;Sports;Electronic Arts;0,44;0,04;0;0,02;0,51
NBA Live 2004;NINTENDO;2003;Sports;Electronic Arts;0,21;0,05;0;0,01;0,27
NBA Live 2004;SONY;2003;Sports;Electronic Arts;1,57;0,18;0;0,27;2,03
MVP Baseball 2003;MICROSOFT;2003;Sports;Electronic Arts;0,15;0,04;0;0,01;0,2
MVP Baseball 2003;SONY;2003;Sports;Electronic Arts;0,51;0,4;0;0,13;1,04
Madden NFL 2004;MICROSOFT;2003;Sports;Electronic Arts;1,02;0,02;0;0,05;1,09
Madden NFL 2004;NINTENDO;2003;Sports;Electronic Arts;0,4;0,1;0;0,01;0,51
Harry Potter: Quidditch World Cup;MICROSOFT;2003;Sports;Electronic Arts;0,14;0,04;0;0,01;0,19
Harry Potter: Quidditch World Cup;NINTENDO;2003;Sports;Electronic Arts;0,31;0,08;0;0,01;0,4
Harry Potter: Quidditch World Cup;SONY;2003;Sports;Electronic Arts;0,44;0,34;0;0,11;0,9
FIFA Soccer 2004;MICROSOFT;2003;Sports;Electronic Arts;0,24;0,49;0;0,05;0,79
FIFA Soccer 2004;NINTENDO;2003;Sports;Electronic Arts;0,05;0,01;0;0;0,07
Triple Play 2002;MICROSOFT;2002;Sports;Electronic Arts;0,19;0,05;0;0,01;0,25
Triple Play 2002;SONY;2002;Sports;Electronic Arts;0,43;0,33;0;0,11;0,87
Tiger Woods PGA Tour 2003;MICROSOFT;2002;Sports;Electronic Arts;0,35;0,08;0;0,01;0,44
Tiger Woods PGA Tour 2003;NINTENDO;2002;Sports;Electronic Arts;0,18;0,05;0;0,01;0,23
Tiger Woods PGA Tour 2003;SONY;2002;Sports;Electronic Arts;0,8;0,63;0;0,21;1,64
Tiger Woods PGA Tour 2002;SONY;2002;Sports;Electronic Arts;0,44;0,35;0;0,12;0,9
The Simpsons Skateboarding;SONY;2002;Sports;Electronic Arts;0,36;0,9;0;0,27;1,52
Project FIFA World Cup;SONY;2002;Sports;Electronic Arts;0;0;0,1;0;0,1
NHL 2003;MICROSOFT;2002;Sports;Electronic Arts;0,15;0,04;0;0,01;0,21
NHL 2003;NINTENDO;2002;Sports;Electronic Arts;0,1;0,03;0;0;0,13
NHL 2003;SONY;2002;Sports;Electronic Arts;0,46;0,36;0;0,12;0,93
NCAA March Madness 2003;SONY;2002;Sports;Electronic Arts;0,32;0,25;0;0,08;0,66
NCAA Football 2003;MICROSOFT;2002;Sports;Electronic Arts;0,39;0,11;0;0,02;0,52
NCAA Football 2003;NINTENDO;2002;Sports;Electronic Arts;0,16;0,04;0;0,01;0,21
NCAA Football 2003;SONY;2002;Sports;Electronic Arts;1,16;0,08;0;0,19;1,44
NBA Street;NINTENDO;2002;Sports;Electronic Arts;0,33;0,09;0;0,01;0,42
NBA Live 2003;SONY;2002;Sports;Electronic Arts;1,25;0,15;0,03;0,22;1,66
Madden NFL 2003;MICROSOFT;2002;Sports;Electronic Arts;0,67;0,02;0;0,03;0,71
Madden NFL 2003;NINTENDO;2002;Sports;Electronic Arts;0,33;0,09;0;0,01;0,43
Madden NFL 2003;SONY;2002;Sports;Electronic Arts;3,36;0,21;0,01;0,56;4,14
LEGO Soccer Mania;SONY;2002;Sports;Electronic Arts;0,04;0,03;0;0,01;0,08
Knockout Kings 2003;NINTENDO;2002;Sports;Electronic Arts;0,12;0,03;0;0;0,15
Knockout Kings 2002;MICROSOFT;2002;Sports;Electronic Arts;0,2;0,06;0;0,01;0,27
Knockout Kings 2002;SONY;2002;Sports;Electronic Arts;0,45;0,35;0;0,12;0,91
FIFA Soccer 2003 (weekly jp sales);SONY;2002;Sports;Electronic Arts;0;0;0,04;0;0,04
FIFA Soccer 2003;MICROSOFT;2002;Sports;Electronic Arts;0,2;0,4;0;0,04;0,63
FIFA Soccer 2003;NINTENDO;2002;Sports;Electronic Arts;0,06;0,02;0;0;0,08
FIFA Soccer 2003;SONY;2002;Sports;Electronic Arts;0,46;2,28;0,05;0,61;3,4
Disney Golf;SONY;2002;Sports;Electronic Arts;0,07;0,06;0,02;0,02;0,17
2002 FIFA World Cup;MICROSOFT;2002;Sports;Electronic Arts;0,14;0,04;0;0,01;0,19
2002 FIFA World Cup;NINTENDO;2002;Sports;Electronic Arts;0,04;0,01;0;0;0,05
2002 FIFA World Cup;SONY;2002;Sports;Electronic Arts;0,21;0,17;0,16;0,06;0,59
Tiger Woods PGA Tour 2001;SONY;2001;Sports;Electronic Arts;0,36;0,28;0;0,09;0,74
SSX Tricky;MICROSOFT;2001;Sports;Electronic Arts;0,32;0,09;0;0,02;0,43
SSX Tricky;NINTENDO;2001;Sports;Electronic Arts;0,42;0,11;0;0,01;0,54
SSX Tricky;SONY;2001;Sports;Electronic Arts;0,85;0,66;0;0,22;1,73
NHL 2002;MICROSOFT;2001;Sports;Electronic Arts;0,2;0,06;0;0,01;0,27
NHL 2002;SONY;2001;Sports;Electronic Arts;0,59;0,46;0;0,15;1,2
NCAA Football 2002;SONY;2001;Sports;Electronic Arts;0,77;0,6;0;0,2;1,57
NBA Street;SONY;2001;Sports;Electronic Arts;2,19;0,22;0;0,38;2,79
NBA Live 2002;MICROSOFT;2001;Sports;Electronic Arts;0,35;0,03;0;0,02;0,4
NBA Live 2002;SONY;2001;Sports;Electronic Arts;0,29;0,19;0;0,03;0,52
NBA Live 2002;SONY;2001;Sports;Electronic Arts;0,91;0,71;0;0,24;1,86
NBA Live 2001;SONY;2001;Sports;Electronic Arts;0,52;0,4;0,04;0,13;1,1
Madden NFL 2002;NINTENDO;2001;Sports;Electronic Arts;0,47;0,12;0;0,02;0,61
Madden NFL 2002;SONY;2001;Sports;Electronic Arts;0,78;0,53;0;0,09;1,39
Madden NFL 2002;SONY;2001;Sports;Electronic Arts;2,5;0,16;0,01;0,42;3,08
FIFA Soccer 2002;NINTENDO;2001;Sports;Electronic Arts;0,14;0,04;0;0;0,18
FIFA Soccer 2002;SONY;2001;Sports;Electronic Arts;0,08;0,06;0;0,01;0,15
FIFA Soccer 2002;SONY;2001;Sports;Electronic Arts;0,31;0,24;0;0,08;0,63
Triple Play 2001;SONY;2000;Sports;Electronic Arts;0,74;0,5;0;0,09;1,33
Swing Away Golf;SONY;2000;Sports;Electronic Arts;0,17;0,13;0,18;0,04;0,52
SSX;SONY;2000;Sports;Electronic Arts;0,78;0,61;0,06;0,2;1,66
NHL 2001;SONY;2000;Sports;Electronic Arts;0,35;0,24;0;0,04;0,63
NHL 2001;SONY;2000;Sports;Electronic Arts;0,47;0,37;0;0,12;0,96
NCAA Football 2001;SONY;2000;Sports;Electronic Arts;0,39;0,26;0;0,05;0,7
NBA Live 2001;SONY;2000;Sports;Electronic Arts;0,7;0,47;0;0,08;1,25
Madden NFL 2001;SONY;2000;Sports;Electronic Arts;1,58;0,05;0;0,04;1,67
Madden NFL 2001;SONY;2000;Sports;Electronic Arts;1,19;0,07;0,05;0,2;1,5
FIFA Soccer World Championship;SONY;2000;Sports;Electronic Arts;0,27;0,21;0,28;0,07;0,83
FIFA 2001: Major League Soccer;SONY;2000;Sports;Electronic Arts;0;0;0,09;0;0,09
FIFA 2001 Major League Soccer;SONY;2000;Sports;Electronic Arts;0,18;0,12;0;0,02;0,32
Triple Play 2000;SONY;1999;Sports;Electronic Arts;0,79;0,54;0;0,09;1,43
NHL Rock the Rink;SONY;1999;Sports;Electronic Arts;0,14;0,1;0;0,02;0,26
NCAA Football 2000;SONY;1999;Sports;Electronic Arts;0,53;0,36;0;0,06;0,95
Championship Bass;SONY;1999;Sports;Electronic Arts;0,18;0,12;0;0,02;0,32
Tiger Woods PGA Tour 2000;SONY;1998;Sports;Electronic Arts;0,37;0,25;0;0,04;0,66
Street Sk8er;SONY;1998;Sports;Electronic Arts;0,37;0,25;0;0,04;0,67
NHL 2000;SONY;1998;Sports;Electronic Arts;0,48;0,33;0;0,06;0,87
NCAA Football 99;SONY;1998;Sports;Electronic Arts;0,59;0,4;0;0,07;1,06
NBA Live 2000;SONY;1998;Sports;Electronic Arts;1,43;0,05;0;0,03;1,52
Madden NFL 99;SONY;1998;Sports;Electronic Arts;1,66;0,04;0;0,04;1,74
Madden NFL 2000;SONY;1998;Sports;Electronic Arts;1,68;0,04;0;0,04;1,75
FIFA 2000;SONY;1998;Sports;Electronic Arts;0,22;1,47;0,04;0,14;1,87
CyberTiger;SONY;1998;Sports;Electronic Arts;0,33;0,22;0;0,04;0,59
Triple Play 98;SONY;1997;Sports;Electronic Arts;0,61;0,42;0;0,07;1,1
Tiger Woods 99 PGA Tour Golf;SONY;1997;Sports;Electronic Arts;0,85;0,58;0;0,1;1,53
NHL 99;SONY;1997;Sports;Electronic Arts;0,59;0,4;0;0,07;1,07
NHL 98;SONY;1997;Sports;Electronic Arts;0,51;0,35;0;0,06;0,92
NCAA Football 98;SONY;1997;Sports;Electronic Arts;0,39;0,27;0;0,05;0,7
NBA Live 99;SONY;1997;Sports;Electronic Arts;1,13;0,05;0;0,03;1,22
NBA Live 98;SONY;1997;Sports;Electronic Arts;1,41;0,06;0;0,04;1,51
Madden NFL 98;SONY;1997;Sports;Electronic Arts;1,29;0,03;0;0,03;1,35
FIFA: Road to World Cup 98;SONY;1997;Sports;Electronic Arts;0,14;0,09;0,46;0,05;0,73
PGA Tour 97;SONY;1996;Sports;Electronic Arts;0,16;0,11;0;0,02;0,29
NHL 97;SONY;1996;Sports;Electronic Arts;0,26;0,18;0;0,03;0,47
NBA Live 97;SONY;1996;Sports;Electronic Arts;0,55;0,38;0;0,07;1
NBA Live 96;SONY;1996;Sports;Electronic Arts;0,16;0,11;0,04;0,02;0,33
Madden NFL 97;SONY;1996;Sports;Electronic Arts;0,73;0,5;0;0,09;1,32
FIFA Soccer 97;SONY;1996;Sports;Electronic Arts;0,09;0,06;0;0,01;0,16
PGA Tour 96;SONY;1995;Sports;Electronic Arts;0,13;0,09;0;0,02;0,24
FIFA Soccer 96;SONY;1995;Sports;Electronic Arts;0,09;0,06;0;0,01;0,16
Teenage Mutant Ninja Turtles: Mutants in Manhattan;MICROSOFT;2016;Action;Activision;0,01;0,02;0;0;0,03
Teenage Mutant Ninja Turtles: Mutants in Manhattan;MICROSOFT;2016;Action;Activision;0,02;0,01;0;0;0,03
Teenage Mutant Ninja Turtles: Mutants in Manhattan;SONY;2016;Action;Activision;0,01;0,03;0;0,01;0,05
Teenage Mutant Ninja Turtles: Mutants in Manhattan;SONY;2016;Action;Activision;0,04;0,02;0;0,01;0,07
Ghostbusters (2016);MICROSOFT;2016;Action;Activision;0,02;0;0;0;0,02
Ghostbusters (2016);SONY;2016;Action;Activision;0,02;0;0;0,01;0,03
Transformers: Devastation;MICROSOFT;2015;Action;Activision;0,06;0,02;0;0,01;0,09
Transformers: Devastation;MICROSOFT;2015;Action;Activision;0,09;0,03;0;0,01;0,13
Transformers: Devastation;PC;2015;Action;Activision;0;0,03;0;0;0,03
Transformers: Devastation;SONY;2015;Action;Activision;0,03;0,07;0;0,02;0,11
Transformers: Devastation;SONY;2015;Action;Activision;0,1;0,08;0;0,04;0,22
The Peanuts Movie: Snoopy's Grand Adventure;MICROSOFT;2015;Action;Activision;0;0,02;0;0;0,03
The Peanuts Movie: Snoopy's Grand Adventure;SONY;2015;Action;Activision;0;0,02;0;0;0,03
Skylanders: SuperChargers;MICROSOFT;2015;Action;Activision;0,24;0,18;0;0,04;0,46
Skylanders: SuperChargers;MICROSOFT;2015;Action;Activision;0,16;0,05;0;0,02;0,23
Skylanders: SuperChargers;NINTENDO;2015;Action;Activision;0,05;0,19;0;0,02;0,26
Skylanders: SuperChargers;NINTENDO;2015;Action;Activision;0,25;0,18;0;0,04;0,48
Skylanders: SuperChargers;SONY;2015;Action;Activision;0,15;0,18;0;0,06;0,39
Skylanders: SuperChargers;SONY;2015;Action;Activision;0,17;0,08;0;0,05;0,3
Deadpool;MICROSOFT;2015;Action;Activision;0,08;0,03;0;0,01;0,12
Deadpool;SONY;2015;Action;Activision;0,13;0,1;0;0,05;0,28
World of Warcraft: Warlords of Draenor;PC;2014;Action;Activision;0,08;0,36;0;0,04;0,48
Transformer: Rise of the Dark Spark;MICROSOFT;2014;Action;Activision;0,09;0,07;0;0,02;0,17
Transformer: Rise of the Dark Spark;MICROSOFT;2014;Action;Activision;0,06;0,03;0;0,01;0,11
Transformer: Rise of the Dark Spark;NINTENDO;2014;Action;Activision;0,05;0,01;0;0,01;0,07
Transformer: Rise of the Dark Spark;SONY;2014;Action;Activision;0,04;0,05;0,01;0,02;0,13
Transformer: Rise of the Dark Spark;SONY;2014;Action;Activision;0,07;0,1;0,01;0,04;0,21
The Voice;MICROSOFT;2014;Action;Activision;0,07;0;0;0,01;0,08
The Voice;NINTENDO;2014;Action;Activision;0,08;0;0;0,01;0,09
The Voice;SONY;2014;Action;Activision;0,02;0;0;0;0,02
The Amazing Spider-Man 2 (2014);MICROSOFT;2014;Action;Activision;0,1;0,14;0;0,02;0,26
The Amazing Spider-Man 2 (2014);MICROSOFT;2014;Action;Activision;0,12;0,07;0;0,02;0,21
The Amazing Spider-Man 2 (2014);NINTENDO;2014;Action;Activision;0,03;0,02;0;0;0,06
The Amazing Spider-Man 2 (2014);PC;2014;Action;Activision;0;0,01;0;0;0,01
The Amazing Spider-Man 2 (2014);SONY;2014;Action;Activision;0,06;0,16;0,02;0,05;0,29
The Amazing Spider-Man 2 (2014);SONY;2014;Action;Activision;0,2;0,25;0,02;0,09;0,55
Skylanders: Trap Team;MICROSOFT;2014;Action;Activision;0,54;0,31;0;0,08;0,93
Skylanders: Trap Team;MICROSOFT;2014;Action;Activision;0,25;0,07;0;0,03;0,34
Skylanders: Trap Team;NINTENDO;2014;Action;Activision;0,42;0,54;0;0,08;1,05
Skylanders: Trap Team;NINTENDO;2014;Action;Activision;0,39;0,25;0;0,06;0,7
Skylanders: Trap Team;SONY;2014;Action;Activision;0,24;0,33;0;0,12;0,69
Skylanders: Trap Team;SONY;2014;Action;Activision;0,18;0,17;0;0,07;0,43
The Amazing Spider-Man (Console Version);NINTENDO;2013;Action;Activision;0,05;0,03;0;0,01;0,09
Fast & Furious: Showdown;MICROSOFT;2013;Action;Activision;0;0,04;0;0;0,05
Fast & Furious: Showdown;SONY;2013;Action;Activision;0;0,03;0;0;0,03
Deadpool;MICROSOFT;2013;Action;Activision;0,26;0,16;0;0,04;0,46
Deadpool;SONY;2013;Action;Activision;0,23;0,17;0;0,08;0,47
WipeOut 3 The Game;MICROSOFT;2012;Action;Activision;0,2;0;0;0,01;0,21
WipeOut 3 The Game;NINTENDO;2012;Action;Activision;0,38;0;0;0,03;0,4
WipeOut 3 The Game;NINTENDO;2012;Action;Activision;0,12;0;0;0,01;0,13
Transformers: Prime;NINTENDO;2012;Action;Activision;0;0,01;0;0;0,02
Transformers: Prime;NINTENDO;2012;Action;Activision;0,09;0,03;0;0,01;0,14
Transformers: Fall of Cybertron;MICROSOFT;2012;Action;Activision;0,28;0,13;0;0,04;0,44
Transformers: Fall of Cybertron;PC;2012;Action;Activision;0,01;0;0;0;0,01
Transformers: Fall of Cybertron;SONY;2012;Action;Activision;0,19;0,15;0;0,07;0,41
The Amazing Spider-Man (Console Version);MICROSOFT;2012;Action;Activision;0,43;0,26;0;0,06;0,75
The Amazing Spider-Man (Console Version);NINTENDO;2012;Action;Activision;0,11;0,04;0;0,01;0,16
The Amazing Spider-Man (Console Version);SONY;2012;Action;Activision;0,31;0,37;0;0,14;0,83
Skylanders Giants;MICROSOFT;2012;Action;Activision;0,75;0,45;0;0,11;1,32
Skylanders Giants;NINTENDO;2012;Action;Activision;1,56;0,88;0;0,22;2,65
Skylanders Giants;NINTENDO;2012;Action;Activision;0,23;0,12;0;0,04;0,39
Skylanders Giants;SONY;2012;Action;Activision;0,35;0,52;0;0,22;1,09
Family Guy: Back to the Multiverse;MICROSOFT;2012;Action;Activision;0,14;0,09;0;0,02;0,25
Family Guy: Back to the Multiverse;SONY;2012;Action;Activision;0,12;0,12;0;0,05;0,29
Angry Birds Trilogy;MICROSOFT;2012;Action;Activision;0,18;0,06;0;0,02;0,27
Angry Birds Trilogy;SONY;2012;Action;Activision;0,12;0,02;0;0,02;0,16
[Prototype 2];MICROSOFT;2012;Action;Activision;0,48;0,25;0;0,07;0,8
[Prototype 2];PC;2012;Action;Activision;0,07;0,02;0;0,01;0,1
[Prototype 2];SONY;2012;Action;Activision;0,36;0,28;0;0,11;0,75
X-Men: Destiny;MICROSOFT;2011;Action;Activision;0,18;0,05;0;0,02;0,24
X-Men: Destiny;NINTENDO;2011;Action;Activision;0,08;0,02;0;0,01;0,11
X-Men: Destiny;SONY;2011;Action;Activision;0,14;0,08;0;0,03;0,25
Transformers: Dark of the Moon;MICROSOFT;2011;Action;Activision;0,13;0,13;0;0,03;0,29
Transformers: Dark of the Moon;NINTENDO;2011;Action;Activision;0,1;0,07;0;0,02;0,18
Transformers: Dark of the Moon;SONY;2011;Action;Activision;0,11;0,19;0;0,07;0,37
Spider-Man: Edge of Time;MICROSOFT;2011;Action;Activision;0,18;0,05;0;0,02;0,25
Spider-Man: Edge of Time;NINTENDO;2011;Action;Activision;0,06;0,02;0;0,01;0,09
Spider-Man: Edge of Time;SONY;2011;Action;Activision;0,13;0,07;0;0,03;0,23
Skylanders: Spyro's Adventure;MICROSOFT;2011;Action;Activision;0,53;0,35;0;0,1;0,97
Skylanders: Spyro's Adventure;NINTENDO;2011;Action;Activision;1,4;1,14;0;0,31;2,85
Skylanders: Spyro's Adventure;PC;2011;Action;Activision;0,05;0,03;0;0,01;0,1
Skylanders: Spyro's Adventure;SONY;2011;Action;Activision;0,39;0,4;0;0,16;0,95
Generator Rex: Agent of Providence;MICROSOFT;2011;Action;Activision;0,05;0,01;0;0;0,06
Generator Rex: Agent of Providence;NINTENDO;2011;Action;Activision;0,07;0,01;0;0,01;0,09
Generator Rex: Agent of Providence;SONY;2011;Action;Activision;0,05;0,01;0;0,01;0,07
Transformers: Cybertron Adventures;NINTENDO;2010;Action;Activision;0,15;0,1;0;0,03;0,28
Spider-Man: Shattered Dimensions;MICROSOFT;2010;Action;Activision;0,24;0,09;0;0,03;0,36
Spider-Man: Shattered Dimensions;NINTENDO;2010;Action;Activision;0,13;0,09;0;0,02;0,24
Spider-Man: Shattered Dimensions;SONY;2010;Action;Activision;0,26;0,13;0;0,06;0,45
How to Train Your Dragon;MICROSOFT;2010;Action;Activision;0,11;0,02;0;0,01;0,14
How to Train Your Dragon;NINTENDO;2010;Action;Activision;0,24;0,15;0;0,04;0,43
How to Train Your Dragon;SONY;2010;Action;Activision;0,12;0,04;0;0,02;0,18
GoldenEye 007 (2010);NINTENDO;2010;Action;Activision;0,85;0,71;0,13;0,16;1,86
Bakugan Battle Brawlers: Defenders of the Core;MICROSOFT;2010;Action;Activision;0,11;0,02;0;0,01;0,15
Bakugan Battle Brawlers: Defenders of the Core;NINTENDO;2010;Action;Activision;0,15;0,01;0;0,01;0,17
Bakugan Battle Brawlers: Defenders of the Core;SONY;2010;Action;Activision;0,14;0,01;0;0,02;0,17
X-Men Origins: Wolverine - Uncaged Edition;MICROSOFT;2009;Action;Activision;0,42;0,21;0;0,06;0,69
X-Men Origins: Wolverine - Uncaged Edition;PC;2009;Action;Activision;0,02;0;0;0;0,03
X-Men Origins: Wolverine - Uncaged Edition;SONY;2009;Action;Activision;0,31;0,32;0;0,13;0,75
X-Men Origins: Wolverine;NINTENDO;2009;Action;Activision;0,19;0,04;0;0,02;0,25
X-Men Origins: Wolverine;SONY;2009;Action;Activision;0,13;0;0;0,05;0,18
Space Camp;NINTENDO;2009;Action;Activision;0,12;0;0;0,01;0,13
Monsters vs. Aliens;MICROSOFT;2009;Action;Activision;0,12;0,03;0;0,01;0,17
Monsters vs. Aliens;NINTENDO;2009;Action;Activision;0,14;0,09;0;0,03;0,26
Monsters vs. Aliens;PC;2009;Action;Activision;0,01;0,01;0;0;0,03
Monsters vs. Aliens;SONY;2009;Action;Activision;0,11;0;0;0,08;0,19
Monsters vs. Aliens;SONY;2009;Action;Activision;0,21;0,06;0;0,03;0,31
LEGO Indiana Jones 2: The Adventure Continues;MICROSOFT;2009;Action;Activision;0,62;0,33;0;0,09;1,04
LEGO Indiana Jones 2: The Adventure Continues;NINTENDO;2009;Action;Activision;0,91;0,39;0;0,13;1,43
LEGO Indiana Jones 2: The Adventure Continues;PC;2009;Action;Activision;0,02;0,03;0;0,01;0,05
LEGO Indiana Jones 2: The Adventure Continues;SONY;2009;Action;Activision;0,47;0,3;0;0,13;0,91
Indiana Jones and the Staff of Kings;NINTENDO;2009;Action;Activision;0,36;0,3;0;0,08;0,74
Indiana Jones and the Staff of Kings;SONY;2009;Action;Activision;0,11;0,01;0;0,16;0,28
Ice Age: Dawn of the Dinosaurs;MICROSOFT;2009;Action;Activision;0,09;0,03;0;0,01;0,13
Ice Age: Dawn of the Dinosaurs;NINTENDO;2009;Action;Activision;0,11;0,14;0;0,03;0,28
Ice Age: Dawn of the Dinosaurs;PC;2009;Action;Activision;0,02;0;0;0;0,02
Ice Age: Dawn of the Dinosaurs;SONY;2009;Action;Activision;0,08;0,07;0;0,02;0,17
Ice Age: Dawn of the Dinosaurs;SONY;2009;Action;Activision;0,13;0,04;0;0,02;0,19
